epoch_id,train_serial,lr,train_loss,train_miou,train_iou1,train_iou2,train_iou3,train_elapsed_time,val_loss,val_miou,val_iou1,val_iou2,val_iou3,val_elapsed_time
0,20221111_192819,[0.001],0.16544171179334322,0.05835058423009311,0.8316940236955873,0.8726883308891297,0.10946424267543603,161.1,0.11158380369345347,0.08960981509605531,0.8720833333333335,0.9350000000000004,0.13847003686888984,40.1
1,20221111_192819,[0.0009997532801828658],0.10965286921709776,0.10087798005849641,0.8636404102047298,0.9307291666666734,0.1434868381801834,159.5,0.10489406570792198,0.06072645327860848,0.8716666670640312,0.9350000000000004,0.11824055723030401,40.3
2,20221111_192819,[0.0009990133642141358],0.10064321438471477,0.1461526617547497,0.8488462235530229,0.9307291666666732,0.17718681840846945,159.9,0.09632428576548895,0.14783770138397823,0.8632684723536175,0.9350000000000004,0.1835302201410136,38.9
3,20221111_192819,[0.00099778098230154],0.09261887441078821,0.18091400301083918,0.8275337169567745,0.9307291666666732,0.20773383917286992,159.0,0.09469541204472383,0.16008705679016808,0.8367324995994571,0.9350000000000004,0.18886870120652025,39.1
4,20221111_192819,[0.000996057350657239],0.08768716835727294,0.21030391530444245,0.8320944388707477,0.9300672392050483,0.2374829829111695,160.2,0.0947004471719265,0.1759327992121689,0.8284828623135884,0.9350000000000004,0.2117697366327047,40.3
5,20221111_192819,[0.0009938441702975688],0.08217441774283846,0.24563727434103683,0.8323468446731568,0.928998994628594,0.2688184141988558,159.9,0.0935425798346599,0.24363369594017673,0.8713048330942792,0.9367136069138848,0.2590581233302752,40.5
6,20221111_192819,[0.0009911436253643444],0.07556317279736201,0.2894849647209048,0.8443025193611782,0.9290679508447699,0.30884018874416747,159.2,0.09554704758028189,0.2090646687398355,0.8690933477878569,0.9367830443382268,0.22559429208437604,42.0
7,20221111_192819,[0.0009879583809693736],0.0702995051505665,0.32364346075803035,0.8547054062287012,0.9308603399992038,0.342095081967612,158.4,0.09994373761117459,0.23495917965968455,0.8585388338565827,0.9204294852415722,0.2547291322425006,40.5
8,20221111_192819,[0.0009842915805643154],0.06228307689850529,0.3846454118688905,0.8550328756372142,0.9317312161127776,0.40097563850382945,160.1,0.09027551144361495,0.27171477605899164,0.8734968531131743,0.929459931453069,0.28315614720185606,40.5
9,20221111_192819,[0.0009801468428384714],0.05797328805240492,0.4277015008901555,0.8596515542268758,0.9327245702346211,0.4450441555678845,160.5,0.09792493658761184,0.31241946319739045,0.8602889025211334,0.9354118160406756,0.33350197305281953,38.7
10,20221111_192819,[0.0009755282581475767],0.05320152717642486,0.4661468885342282,0.8569568574428564,0.9353263528148373,0.4797347826013963,159.5,0.09957315343121688,0.35083495636781087,0.8577650459607444,0.9335255229473117,0.3541324675083162,39.4
11,20221111_192819,[0.0009704403844771127],0.04643086082612475,0.5158804554740589,0.8754616763194408,0.9358588811755223,0.5278563416500882,159.8,0.09967637367546558,0.35212294310331343,0.880306229194005,0.938996800978979,0.3557621117432914,40.5
12,20221111_192819,[0.0009648882429441257],0.04417559188790619,0.5331878569722175,0.8755788623293242,0.9371069990595228,0.5477413104971249,159.9,0.09618120027085145,0.31075691908597936,0.8668285743395487,0.9113750712076824,0.32723625669876744,40.4
13,20221111_192819,[0.0009588773128419905],0.04485039502071837,0.5425130746761956,0.8764826301733658,0.9363415826360425,0.5532690012951695,159.3,0.09719059231380621,0.31649458835522354,0.8770687055587771,0.939724358717601,0.32981518050034864,42.9
14,20221111_192819,[0.0009524135262330098],0.04052958051674068,0.564879937221606,0.8768416075905168,0.9385873114069334,0.5765427725017074,157.7,0.10611659988760948,0.3201890201866625,0.8312493091821669,0.9363686815897624,0.3354245347778002,40.3
15,20221111_192819,[0.0009455032620941839],0.03703736209310591,0.5920528506239245,0.8910344311594968,0.9442601038018904,0.59857242256403,160.3,0.1011758588006099,0.3427688746651015,0.8818497939904526,0.9404995604356134,0.3637606295943259,40.3
16,20221111_192819,[0.0009381533400219318],0.037894149830875294,0.5902941270669294,0.8855774508913365,0.9399928762515429,0.6040442791829504,160.7,0.09897032983601094,0.3444791188836097,0.8277427379290263,0.9351041233539583,0.35740882446368527,38.0
