epoch_id,train_serial,lr,train_loss,train_miou,train_iou1,train_iou2,train_iou3,train_elapsed_time,val_loss,val_miou,val_iou1,val_iou2,val_iou3,val_elapsed_time
0,20221112_053055,[0.0005],0.16784976288676262,0.05948241270699919,0.7993140828114532,0.8879597243481465,0.11171965156641316,379.6,0.11051540400832892,0.07919502748892675,0.8720833522081375,0.9350000119209281,0.13070810098002777,61.2
1,20221112_053055,[0.0004998766400914329],0.10806982875801623,0.12562905567310673,0.8517595099657791,0.9307291797548516,0.16220791137103843,372.0,0.09830041460692883,0.1431150688369962,0.82756261408329,0.9350000119209281,0.17987569340970366,62.5
2,20221112_053055,[0.0004995066821070679],0.0950459746317938,0.1791692553180019,0.8244552422314906,0.9301043052226293,0.21087295525229593,372.8,0.09156962700188159,0.2164123998954892,0.8332275006175046,0.9349145913124077,0.22858149727806448,61.4
3,20221112_053055,[0.00049889049115077],0.0867321078805253,0.21423143425956365,0.838054136000575,0.9286239421367634,0.24507264558746117,376.7,0.08722756465896964,0.23182736678980292,0.8518634086847306,0.935976902544498,0.2652091196831316,55.6
4,20221112_053055,[0.0004980286753286195],0.07943174728192388,0.25603921311791067,0.8501510813832295,0.9293399085849505,0.2807357389491516,380.0,0.08764002971351147,0.2153981434996238,0.830953643769026,0.9352818247675888,0.2568421968328767,53.5
5,20221112_053055,[0.0004969220851487844],0.07174435555469244,0.29706146056298155,0.8629092521965508,0.9275357713550326,0.31994520991822356,377.9,0.09379540303722024,0.23430433413013801,0.8289502304792404,0.9313322588801376,0.2671619017422198,53.8
6,20221112_053055,[0.0004955718126821722],0.06432529059238731,0.34965823402628315,0.8700531082600369,0.9338745862990606,0.36430982044897986,376.1,0.08814528116956354,0.2784961735829711,0.8686861702799797,0.9363397473096842,0.29309684500098226,56.0
7,20221112_053055,[0.0004939791904846868],0.0585706939199008,0.39075984705239514,0.8701263427361848,0.9349984123557785,0.4069462987873707,371.1,0.09468350494280457,0.2556687077134848,0.823277426064015,0.9307232317328448,0.2878740091621877,56.1
8,20221112_053055,[0.0004921457902821577],0.053676811465993526,0.43291446015238766,0.8648564519733211,0.9340514864027494,0.44825842799618854,369.9,0.09535052238032221,0.3037810388207437,0.8421744662523266,0.928923196792602,0.322725909538567,56.1
9,20221112_053055,[0.0004900734214192357],0.04755607289960608,0.4839960303530101,0.8768003504723321,0.9383497729897469,0.49619197160005596,370.2,0.0993830482661724,0.24842911582440147,0.7035754457116126,0.9346438980102532,0.27427348816767333,56.0
10,20221112_053055,[0.00048776412907378835],0.04332633253186941,0.5205295754037795,0.8794792722165585,0.9392407446354599,0.5279071589838714,369.9,0.10563621515408159,0.308076131567359,0.8640977284312245,0.9301010847091671,0.32073481470346454,56.0
11,20221112_053055,[0.00048522019223855637],0.03958413837011904,0.554268599152565,0.8802817758695316,0.9405732574313854,0.561904782615601,370.3,0.10817625034600496,0.3022012511268258,0.8545558083057403,0.9191809669136999,0.3118682584911585,56.0
