epoch_id,train_serial,lr,train_loss,train_miou,train_iou1,train_iou2,train_iou3,train_elapsed_time,val_loss,val_miou,val_iou1,val_iou2,val_iou3,val_elapsed_time
0,20221115_183550,[0.001],0.14914699770510198,0.029703128037635272,0.830495461206986,0.876855056489003,0.09335080625960879,588.0,0.11882976621389389,0.1271861591585912,0.8590810081362726,0.9345833453536025,0.14760240677976988,179.1
1,20221115_183550,[0.0009999383162408303],0.11395085598342121,0.05698680883919762,0.843311777263883,0.9180339649319664,0.11908569312938103,583.6,0.11166194461286068,0.061879567995556876,0.8685315841436388,0.9239083096384996,0.13234807683628425,180.4
2,20221115_183550,[0.0009997532801828658],0.1078188244951889,0.07502459466178037,0.8451505254209061,0.9231798885762683,0.13629349199367635,584.5,0.10394746581092477,0.11023571364745657,0.8719568857550618,0.9341213968396181,0.15071743666095724,179.6
3,20221115_183550,[0.0009994449374809851],0.10319871956016868,0.09233789887230395,0.8518863168358827,0.9272904189676041,0.15040203924418394,582.9,0.10167921543121337,0.06642790399350854,0.85624693274498,0.9355158305168144,0.1469188536227706,178.9
4,20221115_183550,[0.0009990133642141358],0.09914348724298179,0.1056451760241901,0.8564521474018713,0.9276919549703585,0.16298728210620977,582.5,0.09528097925707697,0.11890060664157981,0.8770840802788733,0.931133039891719,0.16936423984803434,178.6
5,20221115_183550,[0.000998458666866564],0.09603490822948516,0.1220140251140847,0.8578822699189207,0.929162966161965,0.17767928500843938,577.1,0.09452382845804096,0.1436099201131247,0.8747850617766381,0.9356017616391177,0.18522297219035633,177.5
6,20221115_183550,[0.00099778098230154],0.09273064898326994,0.12821372324811492,0.859495671615006,0.9290988966822629,0.18085181085742658,577.2,0.0942001030780375,0.149702348492865,0.8793982517719267,0.9367284098267549,0.19561207438673592,178.6
7,20221115_183550,[0.0009969804777275899],0.08988694363739341,0.14364696445223785,0.8595341297984155,0.9314374713599666,0.19238595465287914,583.0,0.09923841502517462,0.1884990585180815,0.8640204569697377,0.9307033908367154,0.2149074528143774,179.0
8,20221115_183550,[0.000996057350657239],0.08853270801249892,0.15440844381882007,0.8650625470280666,0.9293682979047294,0.2039966616291904,580.0,0.09575951000675559,0.17863610712852343,0.8626464772224426,0.9380172422528261,0.2139689253367858,177.4
9,20221115_183550,[0.0009950118288582787],0.08702511610928923,0.16054425726408797,0.8616871579736477,0.9307992490380991,0.2082740579635648,579.3,0.09441765332594514,0.11348599162585368,0.8758727911114689,0.9378611201047891,0.17899408985837928,177.7
10,20221115_183550,[0.0009938441702975688],0.08537997935898602,0.1723440803178961,0.863492832481862,0.9322624678164712,0.215516299267719,579.5,0.09543568380177021,0.16240299843018863,0.8550276145339015,0.9362395697832102,0.2085067820129916,177.5
11,20221115_183550,[0.000992554663077387],0.08296399930026382,0.1807713024686963,0.8637091656401766,0.9327967806905486,0.22435468011566362,579.4,0.10570525890216231,0.09158717376969167,0.7888201826810837,0.9340215376019472,0.15843965773837485,177.9
12,20221115_183550,[0.0009911436253643444],0.08226809696294367,0.1910305400837196,0.8653030584752575,0.9340671361982806,0.23167772795666672,578.8,0.10067651491612196,0.13764166672810038,0.8428466422855857,0.932632324397563,0.1970031716461888,176.9
13,20221115_183550,[0.0009896114053108828],0.08027139289770276,0.20133604214526724,0.8692495247349169,0.9334916050732126,0.24223213050807493,577.2,0.0972739632986486,0.15761347356071262,0.8201208835840221,0.9364823770523066,0.20867777831266743,175.8
14,20221115_183550,[0.0009879583809693736],0.07929032591637224,0.21237375154723856,0.8655270546674749,0.9347965046763392,0.24949419907159603,578.5,0.09706017274409533,0.14792278367957568,0.8706723460555073,0.9376720464229579,0.19785728541596975,177.7
