epoch_id,train_serial,lr,train_loss,train_miou,train_iou1,train_iou2,train_iou3,train_elapsed_time,val_loss,val_miou,val_iou1,val_iou2,val_iou3,val_elapsed_time
0,20221115_183545,[0.001],0.16792397867888212,0.03712065365788475,0.8216580108021303,0.8927318665918682,0.11031154271127887,3876.4,0.11000384509563446,0.08072304368019105,0.8561294102668763,0.935000017881394,0.14574249640107154,986.7
1,20221115_183545,[0.0009999383162408303],0.10377267986536026,0.1464036122709513,0.8393814927339557,0.9227531796693798,0.18691952191293248,3810.6,0.09905098915100098,0.150059567540884,0.8497117292881013,0.9337397682666783,0.20130610853433603,988.3
2,20221115_183545,[0.0009997532801828658],0.09026825319975615,0.21831288650631908,0.8407770287990568,0.9246369919180867,0.2521290708333254,3813.9,0.09084689050912857,0.24728776186704637,0.8328491687774658,0.9304763901233674,0.2775048407912254,960.8
3,20221115_183545,[0.0009994449374809851],0.0820339890010655,0.27061865463852885,0.8540880689024928,0.926690056025982,0.29430935829877863,3806.3,0.08504858255386352,0.26613016098737713,0.8504737353324889,0.9381077182292941,0.29235365033149724,978.1
4,20221115_183545,[0.0009990133642141358],0.07615981047973036,0.30468610167503346,0.8570836350321771,0.9294254967570302,0.32388502217829224,3813.1,0.08000115722417832,0.2947387757897378,0.8553050374984741,0.9415832328796392,0.32326705336570744,988.1
5,20221115_183545,[0.000998458666866564],0.06837778186425567,0.3486564679443837,0.8665719985961912,0.930188664495945,0.3623483923077584,3810.7,0.08129532605409623,0.3190249302983284,0.8613775539398194,0.9370034515857698,0.3333153769373894,973.9
6,20221115_183545,[0.00099778098230154],0.06382411802187563,0.3820428980886936,0.8700580942630776,0.9346630552411084,0.3937471202015877,3808.3,0.08109367959201336,0.3440812915563583,0.8680896067619324,0.9336301767826083,0.35615859270095834,977.4
7,20221115_183545,[0.0009969804777275899],0.058920184317976236,0.41261837005615226,0.8755393168330193,0.9372689330577842,0.41983231529593446,3823.7,0.07792338386178016,0.35534163892269127,0.8531418442726135,0.9376120460033416,0.36882134616374945,989.8
8,20221115_183545,[0.000996057350657239],0.054696497842669486,0.44319923952221874,0.8822740262746807,0.9386815062165256,0.45031974211335174,3825.4,0.08027856335043908,0.3267158484458923,0.8573145329952241,0.9197075080871582,0.34793575465679183,968.9
9,20221115_183545,[0.0009950118288582787],0.051228232886642217,0.4627372288703918,0.886869508624077,0.9395861926674843,0.47143432542681685,3811.8,0.08009721897542477,0.33351863652467734,0.8420587301254272,0.9446132946014405,0.3556576591730119,967.5
10,20221115_183545,[0.0009938441702975688],0.04765321986749768,0.4879181897640227,0.8888481980562208,0.9394107288122178,0.4935956244170665,3816.2,0.08065082885324955,0.37557442992925644,0.85151659488678,0.9329388272762299,0.3849562901258468,986.0
11,20221115_183545,[0.000992554663077387],0.04504119673743844,0.5122507406771184,0.8969216772913932,0.9429245159029955,0.5171760269999502,3810.3,0.08158478684723378,0.38881881773471827,0.8713853204250337,0.9248463451862333,0.39455795168876656,969.6
12,20221115_183545,[0.0009911436253643444],0.042669349582865834,0.5321728220582008,0.9010914862155909,0.9463940408825873,0.5398783433437349,3825.9,0.08387089475989341,0.37152379214763637,0.8651447546482087,0.9355180752277374,0.386489381790161,981.1
13,20221115_183545,[0.0009896114053108828],0.03810954544693232,0.5613261969387531,0.9057820954918863,0.951972163617611,0.5672439236938952,3811.1,0.08511526495218277,0.3691689282655715,0.8657439506053926,0.9429129016399386,0.3849866610765458,985.7
14,20221115_183545,[0.0009879583809693736],0.03508329100906849,0.5852818286418917,0.9135742780566216,0.9513961541652678,0.5915819810330868,3818.6,0.08708825930953026,0.38843272268772133,0.862707600593567,0.9094831538200377,0.3949415391683579,976.3
15,20221115_183545,[0.0009861849601988382],0.0339330149255693,0.5986526353657243,0.913991877436638,0.9515702015161515,0.6061764077842238,3822.4,0.09505903154611588,0.37646588027477257,0.8619180119037629,0.9421730411052704,0.4003442892432212,998.8
16,20221115_183545,[0.0009842915805643154],0.03162302825599909,0.6186682760715483,0.9131668254733086,0.9518089064955708,0.6232262000441552,3901.9,0.09206699222326278,0.3931239008903504,0.8615767896175384,0.9375763964653014,0.4006029999256136,989.8
17,20221115_183545,[0.000982278709228899],0.029879441261291505,0.6352335983514789,0.9155561459064483,0.9577861055731766,0.6434793367981916,3904.5,0.09057046718895435,0.3933763095736504,0.8778009724617006,0.917849178314209,0.40137289822101585,974.6
18,20221115_183545,[0.0009801468428384714],0.03033785495907068,0.6315685895085336,0.915739987194538,0.9552378448843954,0.6365929022431374,3568.9,0.09398175679147243,0.3878284078836441,0.8667407262325288,0.9337516820430758,0.3910256081819535,796.0
19,20221115_183545,[0.0009778965073991648],0.028711597956717013,0.647841569185257,0.9184478089213378,0.9543147519230839,0.6551942402124408,3481.0,0.09556100755929947,0.38092542827129366,0.8853583455085757,0.942310048341751,0.3841671019792556,873.7
20,20221115_183545,[0.0009755282581475766],0.027904381901025774,0.6575141322612762,0.9226276755332944,0.9564415487647058,0.6642475903034213,3484.2,0.10048185184597969,0.35472763419151304,0.8581420969963073,0.9187012779712677,0.3739257547259331,900.9
21,20221115_183545,[0.0009730426794137723],0.026214752634987234,0.6691183885931966,0.9244316241145133,0.9590615478157993,0.6766421940922739,3473.9,0.09636577270925045,0.40511706531047814,0.8517438673973083,0.9366111421585084,0.4045427960157394,877.1
22,20221115_183545,[0.0009704403844771124],0.025941179981455207,0.6754494541883471,0.9188678270578376,0.9570713126659401,0.682529049217701,3495.3,0.1032355159521103,0.38961964905262,0.8596030163764952,0.9378040230274205,0.40290891826152814,876.3
23,20221115_183545,[0.0009677220154149334],0.023516139993444086,0.6960730841755869,0.9294088059663774,0.9608937245607377,0.704406771063805,3465.9,0.1033407412469387,0.3981388849020004,0.8683803617954254,0.934186944961548,0.40736284196376793,903.9
24,20221115_183545,[0.0009648882429441253],0.024830351639539002,0.689206745326519,0.9271215251088142,0.9554251554608345,0.6953328633308409,3470.2,0.1022507743537426,0.382621657550335,0.8472141754627226,0.9321138322353363,0.3934032326936723,875.2
25,20221115_183545,[0.000961939766255643],0.024251676900312304,0.6957691100239753,0.9249461123347283,0.9567895960807804,0.7026688081026079,3479.4,0.09812392622232437,0.3880892395973206,0.8547471165657045,0.9347943329811096,0.39112595796585076,898.0
26,20221115_183545,[0.0009588773128419901],0.023233758760616185,0.7032919520139694,0.9248945102095604,0.9606701666116718,0.7101951584219935,3462.3,0.10317866519093513,0.3801711946725846,0.8720328760147095,0.9443181419372559,0.3977817371487617,896.7
27,20221115_183545,[0.0009557016383177221],0.021267083431594072,0.7207154643535618,0.9323994818329813,0.964740060865879,0.7289943647384642,3454.2,0.11343237444758415,0.3931540709733962,0.8668357968330381,0.9340969026088711,0.40158906519412985,874.1
28,20221115_183545,[0.0009524135262330093],0.021952960207127035,0.7141166925430297,0.9308638668060302,0.963573154807091,0.716259697079658,3456.6,0.10024113237857818,0.38091427475214,0.8462129461765286,0.9355861973762511,0.39199475705623626,897.6
29,20221115_183545,[0.0009490137878803073],0.02257230711169541,0.711693631410599,0.9248182198405267,0.963284445405006,0.7185726165771487,3480.5,0.10304028615355491,0.39490707576274864,0.8667532622814179,0.9328932869434358,0.39707557916641234,874.3
30,20221115_183545,[0.0009455032620941834],0.021027463083155454,0.7259515908360484,0.9366953015327462,0.9651796802878385,0.7343225985765458,3345.7,0.10493028059601783,0.38551725864410413,0.853224663734436,0.931238923072815,0.3998190739750861,800.4
31,20221115_183545,[0.0009418828150443463],0.020243573603220284,0.7325633525848386,0.9358778950572011,0.9622858569025998,0.7398473146557805,3165.9,0.11626027673482894,0.39101295411586773,0.8595168352127074,0.9314121317863464,0.39809812009334566,807.9
32,20221115_183545,[0.0009381533400219311],0.02071429556235671,0.7273164269328115,0.9298266783356669,0.9627085497975355,0.736699809730053,3123.5,0.11130736738443375,0.39759102821350084,0.8720895266532899,0.9417307245731356,0.40644864380359647,807.6
33,20221115_183545,[0.0009343157572190951],0.01894905498251319,0.7461856767535205,0.9413068413734437,0.9657297182083131,0.7520755553245542,3112.2,0.11275938987731933,0.4013579893112183,0.8743230855464934,0.9331564331054688,0.3988837027549744,801.2
34,20221115_183545,[0.0009303710135019713],0.018032025503925977,0.7555473154783245,0.9399018234014512,0.967288802862168,0.7643879750370979,3658.4,0.10892903238534928,0.39931950330734256,0.867074067592621,0.9247934281826018,0.4105287843942644,834.1
35,20221115_183545,[0.0009263200821770456],0.01818651602137834,0.7533326026797291,0.9400206238031384,0.9645065203309063,0.7609330135583876,3195.7,0.1088731124997139,0.41385021209716794,0.8555179917812349,0.9352069878578186,0.412048779129982,945.4
36,20221115_183545,[0.000922163962751007],0.01794733399990946,0.7562667939066887,0.9441634979844088,0.9682185810804365,0.7628146678209301,3777.9,0.12182527706027031,0.38210012704133994,0.8725812363624571,0.940491188764572,0.40197921514511115,966.8
37,20221115_183545,[0.0009179036806841347],0.018544575637206434,0.7506040245294571,0.9361684626340864,0.9636516404151916,0.7573756393790245,3718.8,0.11701833680272103,0.383422047495842,0.8736232662200929,0.9385318279266359,0.3854041469097138,963.0
