epoch_id,train_serial,lr,train_loss,train_miou,train_iou1,train_iou2,train_iou3,train_elapsed_time,val_loss,val_miou,val_iou1,val_iou2,val_iou3,val_elapsed_time
0,20221112_061825,[0.0005],0.19756142985075711,0.05190157804547596,0.7936209310532913,0.8631634389846824,0.11768856251809105,3318.0,0.10987916231155395,0.12897908940911293,0.8635497331619264,0.935000017881394,0.18985437899827964,852.2
1,20221112_061825,[0.0004998766400914329],0.09912666965276003,0.18595826338976618,0.8509238460659984,0.9276818791031836,0.22420747585594658,3311.9,0.09249510079622268,0.21515814706683162,0.8638289678096772,0.9387016785144806,0.25245693027973176,849.2
2,20221112_061825,[0.0004995066821070679],0.08128590976819396,0.28149235159158703,0.8562029293179511,0.9290248706936837,0.3081265414506198,3318.6,0.083898393958807,0.29891605019569395,0.8467472362518309,0.9370315682888034,0.32626253396272664,848.5
3,20221112_061825,[0.00049889049115077],0.06950396806001663,0.34808142274618165,0.866912448704243,0.9330661931633948,0.36087085038423516,3306.4,0.08145157188177109,0.31723305612802505,0.8561446809768677,0.9410433518886567,0.3389361131191254,846.8
4,20221112_061825,[0.0004980286753286195],0.059934801068156955,0.40457243785262087,0.8818513849377632,0.9382407653331757,0.4182321175932883,3309.8,0.08224437594413757,0.3378788724541664,0.8656756448745725,0.9407399082183836,0.3532541701197624,848.8
5,20221112_061825,[0.0004969220851487844],0.05133902916684747,0.4609857052564619,0.8902870154380795,0.9447699847817417,0.46990199685096756,3305.0,0.08331737048923969,0.351201806664467,0.8589546287059786,0.9344291365146635,0.3636162823438644,849.8
6,20221112_061825,[0.0004955718126821722],0.04481521271169186,0.5102794539928436,0.8983994245529172,0.9475586742162706,0.519710267186165,3322.4,0.08581126064062118,0.37167115390300753,0.8716077864170076,0.9373710775375367,0.3845878887176513,850.7
7,20221112_061825,[0.0004939791904846868],0.037998720221221444,0.5617887809872626,0.9120225760340689,0.9518841940164566,0.5703851424157621,3312.2,0.08950814053416252,0.3673557513952256,0.8680402994155884,0.9262674427032469,0.3749667125940322,847.3
8,20221112_061825,[0.0004921457902821577],0.034062460334971546,0.5987179882824419,0.9138679471611981,0.9561156815290449,0.6072874744236465,3322.6,0.09200475096702576,0.3749403697252274,0.8611005306243897,0.9426434361934662,0.3840398943424224,850.0
9,20221112_061825,[0.0004900734214192357],0.02994569228962064,0.6348917743563657,0.9209484216570852,0.9578053930401801,0.6443888083100315,3302.4,0.09688298389315605,0.38383180558681484,0.8474534761905668,0.9441878068447112,0.38886469364166276,849.4
