epoch_id,train_serial,lr,train_loss,train_miou,train_iou1,train_iou2,train_iou3,train_elapsed_time,val_loss,val_miou,val_iou1,val_iou2,val_iou3,val_elapsed_time
0,20221117_191858,[0.0009179036806841347],0.9441051356494427,0.150544128039231,0.8643750106294965,0.93072917809089,0.15236503171424076,186.4,0.9521859218676885,0.15542806585629776,0.8720833420753474,0.9350000053644183,0.15839416223267716,79.7
1,20221117_191858,[0.0009178470609345543],0.9436210634807746,0.15282519984369478,0.8643750133613755,0.9307291788359481,0.15494999010115856,186.9,0.9517432938019434,0.16477529642482597,0.8720833420753474,0.9350000053644183,0.16680941196779406,79.9
2,20221117_191858,[0.0009176772156558894],0.94398633663853,0.15979405983040723,0.8643750106294961,0.9307291763524214,0.1624178065918386,184.3,0.951795220375061,0.15967229927579565,0.8720833420753474,0.9350000053644183,0.16136517524719238,78.2
3,20221117_191858,[0.000917394186754921],0.942941639572382,0.15804952469964823,0.8643750133613756,0.9307291780908902,0.16151799770692984,183.3,0.9523546566565831,0.1519094704339902,0.8720833420753474,0.9350000053644183,0.1530822889258464,79.1
4,20221117_191858,[0.0009169980440647951],0.9428059170643489,0.15809396058321007,0.8643750121196123,0.9307291778425373,0.16083963708952065,186.0,0.9526058713595073,0.14597483513255916,0.8720833420753474,0.9350000053644183,0.14703734181821349,79.6
5,20221117_191858,[0.0009164888853277933],0.9433729117115338,0.15556185155486052,0.8643750133613756,0.9307291758557159,0.1574306645120184,185.6,0.9532975415388744,0.16437588557600974,0.8720833420753474,0.9350000053644183,0.16695708160599074,79.6
6,20221117_191858,[0.0009158668361712149],0.942144620915254,0.16078598840783043,0.8643750118712596,0.9307291763524213,0.16308957897126677,184.9,0.9521897713343302,0.16415958789487672,0.8720833420753474,0.9350000053644183,0.1666287024815877,78.0
7,20221117_191858,[0.0009151320500763817],0.9431080569823583,0.16364012764145916,0.864375010629496,0.9307291793326533,0.16585773695260275,183.2,0.9523969441652298,0.15758803511659306,0.8720833420753474,0.9350000053644183,0.15963817623754342,78.2
8,20221117_191858,[0.0009142847083407674],0.9451351913313071,0.15576117699965836,0.8643750123679648,0.9307291778425373,0.15778929467002553,182.5,0.9518147528171539,0.15916369420786702,0.8720833420753474,0.9350000053644183,0.16120460778474807,77.7
9,20221117_191858,[0.0009133250200332663],0.9441907629370689,0.1621434469086429,0.8643750131130229,0.9307291768491265,0.16458600442856558,184.6,0.9527448028326034,0.17056565719346206,0.8720833420753474,0.9350000053644183,0.17242757752537727,79.2
10,20221117_191858,[0.0009122532219426083],0.9444680305818717,0.1630696297312777,0.8643750133613756,0.9307291763524214,0.1653607597264149,185.4,0.9527558247248332,0.16078270748257634,0.8720833420753474,0.9350000053644183,0.1624398841212193,79.0
11,20221117_191858,[0.0009110695785189345],0.9421282142400742,0.1656418036669493,0.864375013609728,0.9307291773458318,0.1679799839233359,185.3,0.9535057038068772,0.15445517835517722,0.8720833420753474,0.9350000053644183,0.15554719492793084,79.9
12,20221117_191858,[0.0009097743818085486],0.9426322830220063,0.1627767816185952,0.8643750136097286,0.9307291778425373,0.16544077247381206,184.6,0.9519023279349009,0.16106679985920594,0.8720833420753474,0.9350000053644183,0.16273713757594427,79.2
13,20221117_191858,[0.0009083679513818582],0.9436039723455906,0.1678112672020991,0.8643750108778486,0.9307291778425374,0.17080434278274584,184.8,0.9523908267418544,0.1648392396668593,0.8720833420753474,0.9350000053644183,0.16675531441966687,78.0
14,20221117_191858,[0.0009068506342545265],0.9424368282159169,0.1651979012725254,0.8643750123679649,0.9307291775941846,0.1674480327094594,182.7,0.9526166210571925,0.16484312079846858,0.8720833420753474,0.9350000053644183,0.16741959638893603,79.4
15,20221117_191858,[0.0009052228048018503],0.9443374469876289,0.1664402461300293,0.8643750141064332,0.9307291785875953,0.16934480347360176,182.2,0.9521754046281179,0.15306591056287286,0.8720833420753474,0.9350000053644183,0.15426377840340133,79.1
16,20221117_191858,[0.0009034848646663895],0.942987534403801,0.16617744422207267,0.8643750108778485,0.9307291770974793,0.16872367852677905,182.4,0.9527952829996745,0.16001979820430276,0.8720833420753474,0.9350000053644183,0.16115624196827416,79.1
17,20221117_191858,[0.0009016372426588671],0.941189144551754,0.16766858274738003,0.8643750138580812,0.9307291768491263,0.16970162174353992,180.6,0.9535361965497334,0.1705492989470562,0.8720833420753474,0.9350000053644183,0.17216090050836405,79.7
18,20221117_191858,[0.0008996803946523669],0.9413356008629005,0.16646493198350068,0.8643750128646702,0.9307291753590106,0.1691022985614836,187.0,0.9520921508471171,0.15876751951873302,0.8720833420753474,0.9350000053644183,0.16102989142139745,79.4
19,20221117_191858,[0.0008976148034698535],0.9429062043627103,0.168328887441506,0.8643750118712595,0.9307291756073633,0.17114360316966967,186.1,0.9522277861833572,0.17022969399889312,0.8720833420753474,0.9350000053644183,0.17183694392442703,79.4
20,20221117_191858,[0.0008954409787650432],0.9406897621850173,0.16911635914196582,0.8643750143547864,0.9307291766007738,0.17168639330193403,184.7,0.9518618404865264,0.16470886146028835,0.8720833420753474,0.9350000053644183,0.16686886027455333,79.2
21,20221117_191858,[0.0008931594568966541],0.9408887257178624,0.17205470775564521,0.8643750143547865,0.9307291778425374,0.1748419905391832,186.1,0.9526234279076259,0.16955144852399825,0.8720833420753474,0.9350000053644183,0.17188648618757718,79.3
22,20221117_191858,[0.0008907708007960683],0.9413217782974244,0.17304774743194384,0.8643750126163177,0.9307291780908902,0.17673985299964745,185.8,0.9531018167734147,0.17260660553971924,0.8720833420753474,0.9350000053644183,0.17496554702520373,77.9
23,20221117_191858,[0.0008882755998284363],0.9423604294657707,0.17162253363057967,0.8643750126163172,0.9307291753590107,0.1741314827774961,182.8,0.9540891925493876,0.17696115461488568,0.8720833420753474,0.9350000053644183,0.17966403489311536,78.1
24,20221117_191858,[0.0008856744696472601],0.9412630580365657,0.17370957679425678,0.8643750123679645,0.930729178835948,0.17654782511914796,183.0,0.9518825838963191,0.16049882049361866,0.8720833420753474,0.9350000053644183,0.16209407796462388,78.2
25,20221117_191858,[0.0008829680520424908],0.9422959392269452,0.1718900642047326,0.8643750128646702,0.9307291756073631,0.17510545958454418,181.9,0.9524541874726613,0.16219148101905984,0.8720833420753474,0.9350000053644183,0.16385033602515855,77.4
26,20221117_191858,[0.0008801570147821751],0.9420903603235881,0.1717069953990479,0.8643750126163174,0.9307291775941845,0.17431815077240276,183.7,0.9518945574760437,0.16213763778408372,0.8720833420753474,0.9350000053644183,0.16504248864948753,78.3
27,20221117_191858,[0.0008772420514476947],0.9418641666571299,0.17132622326413777,0.8643750136097287,0.9307291756073632,0.1742424090703329,183.1,0.952240330974261,0.16393697820603853,0.8720833420753474,0.9350000053644183,0.16577408313751224,78.5
28,20221117_191858,[0.0008742238812626348],0.9433084897696972,0.17088140211999409,0.8643750086426747,0.9307291770974793,0.17367235502849007,182.8,0.9531928092241287,0.1573803815990687,0.8720833420753474,0.9350000053644183,0.15895931906998162,77.7
29,20221117_191858,[0.0008711032489153266],0.9429396306475003,0.17255582142000392,0.8643750118712594,0.9307291761040686,0.17538832183927305,182.4,0.9525881290435791,0.16460315609971687,0.8720833420753474,0.9350000053644183,0.16593093064924086,77.8
30,20221117_191858,[0.000867880924375107],0.9400167008241017,0.17164914620419344,0.8643750126163177,0.9307291780908902,0.17458381351704394,183.5,0.9528973003228506,0.15720848900576426,0.8720833420753474,0.9350000053644183,0.15933314437667528,77.7
31,20221117_191858,[0.0008645577027023395],0.9413862943649292,0.17199765943611658,0.8643750133613756,0.9307291756073633,0.17453628828128173,182.2,0.9524289608001709,0.16301814044515292,0.8720833420753474,0.9350000053644183,0.16447310348351796,78.2
32,20221117_191858,[0.0008611344038522452],0.9420045830309391,0.17183808914075305,0.8643750123679649,0.9307291775941846,0.1747309114784002,180.4,0.9519615898529689,0.16819886118173596,0.8720833420753474,0.9350000053644183,0.17077203144629796,77.4
33,20221117_191858,[0.0008576118724725918],0.941454979032278,0.17284792155648274,0.8643750128646701,0.9307291778425374,0.17592581066613397,179.8,0.9524659415086111,0.16483150633672874,0.8720833420753474,0.9350000053644183,0.16880412089327973,78.3
34,20221117_191858,[0.0008539909776952882],0.9421249051888784,0.1750162706399957,0.8643750126163173,0.9307291770974792,0.17843748365218437,179.3,0.9527797510226568,0.168467964604497,0.8720833420753474,0.9350000053644183,0.17099351113041245,76.7
35,20221117_191858,[0.0008502726129219403],0.9408849505086739,0.1778058372748397,0.864375011374554,0.9307291753590107,0.18119292858367175,182.9,0.9535520970821381,0.16320028205712628,0.8720833420753474,0.9350000053644183,0.16666847976545493,77.3
36,20221117_191858,[0.0008464576956034167],0.9410882825652759,0.17567764474079012,0.8643750113745542,0.9307291785875953,0.1781427657852569,182.6,0.9534466624259949,0.1645937638978164,0.8720833420753474,0.9350000053644183,0.16669349931180477,77.4
37,20221117_191858,[0.000842547167013482],0.9398471804956595,0.17740239404762778,0.8643750113745543,0.9307291783392427,0.1809748050446312,182.1,0.9532288700342179,0.1695964403450489,0.8720833420753474,0.9350000053644183,0.17363963114718595,77.3
38,20221117_191858,[0.000838541992016551],0.9405875792105992,0.17079076108833152,0.8643750131130226,0.9307291761040686,0.1731341529948016,182.3,0.9534688254197439,0.1621383489420017,0.8720833420753474,0.9350000053644183,0.16290180968741577,77.2
39,20221117_191858,[0.0008344431588296239],0.9405090905725956,0.17448957323407133,0.8643750113745542,0.930729176600774,0.17737167971208703,183.0,0.9539888630310694,0.17923827245831486,0.8720833420753474,0.9350000053644183,0.18287292371193567,77.9
40,20221117_191858,[0.0008302516787784571],0.9416788297394911,0.17642838501681882,0.8643750106294958,0.9307291783392427,0.17945722263927263,183.3,0.9543220748504003,0.17869555527965228,0.8720833420753474,0.9350000053644183,0.18132873028516772,77.8
41,20221117_191858,[0.0008259685860480349],0.9420619832972685,0.18077153777703633,0.8643750141064339,0.9307291758557159,0.183757968309025,182.5,0.9535221407810847,0.17233199005325633,0.8720833420753474,0.9350000053644183,0.17365669248004748,77.2
42,20221117_191858,[0.0008215949374273991],0.940541184693575,0.1788042173720897,0.8643750113745537,0.9307291778425375,0.18156749481956164,181.8,0.9523981064558029,0.1664233469714721,0.8720833420753474,0.9350000053644183,0.1699567351490259,77.8
43,20221117_191858,[0.0008171318120489026],0.9395333295067151,0.1799118266130487,0.8643750121196121,0.9307291766007738,0.18262501020605376,182.7,0.952055831750234,0.1637788391361634,0.8720833420753474,0.9350000053644183,0.16595752115050952,77.6
44,20221117_191858,[0.0008125803111219495],0.9406921714544296,0.17819050665323938,0.864375012367965,0.9307291763524213,0.18166721165180208,182.1,0.9540088136990865,0.15698170053462193,0.8720833420753474,0.9350000053644183,0.15935763691862423,77.9
45,20221117_191858,[0.000807941557661288],0.943398300309976,0.17169262884805608,0.8643750128646701,0.930729177345832,0.17402786814297244,183.6,0.9534520884354909,0.17257025564710296,0.8720833420753474,0.9350000053644183,0.17499565854668614,78.0
46,20221117_191858,[0.0008032166962099231],0.941059456517299,0.17945817047730075,0.8643750131130228,0.9307291778425373,0.1826504518277943,182.8,0.9518910557031631,0.16349370529254278,0.8720833420753474,0.9350000053644183,0.1650682741155227,79.1
47,20221117_191858,[0.0007984068925567183],0.9421268035968144,0.17538203938553726,0.8643750126163177,0.9307291778425374,0.1777601970049242,187.5,0.9551075319449107,0.17439696739117302,0.8720833420753474,0.9350000053644183,0.17927354201674467,79.8
48,20221117_191858,[0.0007935133334487546],0.9434190188844999,0.17444057616715625,0.8643750123679651,0.9307291766007738,0.17737801494076846,183.9,0.9523719678322474,0.15326315437753998,0.8720833420753474,0.9350000053644183,0.1544867894301812,78.9
49,20221117_191858,[0.0007885372262985181],0.9419438923398654,0.16404472077265383,0.8643750103811433,0.9307291770974792,0.16641410474355017,182.6,0.9531560589869817,0.16578147088487943,0.8720833420753474,0.9350000053644183,0.16765591179331144,79.3
50,20221117_191858,[0.0007834797988859885],0.9410618190964063,0.1772874754232665,0.8643750138580809,0.9307291770974793,0.1799876030844948,183.0,0.9521744072437286,0.16810599962870285,0.8720833420753474,0.9350000053644183,0.16911052589615186,79.5
51,20221117_191858,[0.0007783422990557044],0.9402947150170803,0.18099506249030434,0.8643750106294958,0.9307291761040686,0.1847039500561853,183.7,0.9533055772384008,0.17130784044663108,0.8720833420753474,0.9350000053644183,0.17440514763196308,78.8
52,20221117_191858,[0.0007731259944088748],0.9406182482838631,0.1782427780951062,0.8643750128646701,0.9307291775941848,0.18110674256458878,182.6,0.9529485762119293,0.1735404994338751,0.8720833420753474,0.9350000053644183,0.17592755121489365,79.4
53,20221117_191858,[0.0007678321719906179],0.9401697357495625,0.17871464040751261,0.8643750118712594,0.9307291768491265,0.18156617429728317,185.4,0.952972881992658,0.16020750862856706,0.8720833420753474,0.9350000053644183,0.1619261515637239,79.4
54,20221117_191858,[0.0007624621379724024],0.9400995532671611,0.17604648638516657,0.8643750111262016,0.930729177345832,0.17857324024662366,185.2,0.9524332443873088,0.1479441560804844,0.8720833420753474,0.9350000053644183,0.14983058311045172,79.1
55,20221117_191858,[0.0007570172173297687],0.9411070947845777,0.17987033150469278,0.8643750143547865,0.9307291770974793,0.18301250012591486,186.4,0.9537022809187571,0.17451621393362687,0.8720833420753474,0.9350000053644183,0.17916492124398553,79.5
56,20221117_191858,[0.0007514987535154112],0.9397005485991637,0.18272578253721194,0.864375013609728,0.9307291748623053,0.1861609145067632,186.1,0.9532342751820883,0.17128919524451092,0.8720833420753474,0.9350000053644183,0.1729436301936706,79.5
57,20221117_191858,[0.0007459081081277016],0.9401695730785529,0.1828315052514276,0.864375009884438,0.9307291778425375,0.18622917455310625,186.1,0.9548477977514267,0.17195315423111124,0.8720833420753474,0.9350000053644183,0.17571036765972772,79.4
58,20221117_191858,[0.0007402466605747347],0.9423708739380042,0.18040889799594878,0.8643750121196123,0.9307291766007739,0.18439424432193255,185.7,0.9537897159655889,0.17229833006858827,0.8720833420753474,0.9350000053644183,0.17517796282966935,79.3
59,20221117_191858,[0.0007345158077339802],0.9422759721676509,0.17692702558512496,0.8643750121196123,0.9307291783392426,0.18026935815190276,185.7,0.9528556585311889,0.16837835212548574,0.8720833420753474,0.9350000053644183,0.17079385506610076,79.3
60,20221117_191858,[0.0007287169636076239],0.9418102363745372,0.1720911113545298,0.864375013113023,0.9307291748623051,0.17473391347254313,186.2,0.9528019686539968,0.16097345041731995,0.8720833420753474,0.9350000053644183,0.16234735250473023,78.3
61,20221117_191858,[0.000722851558973684],0.9411556805173557,0.17882866263389585,0.8643750111262014,0.9307291761040686,0.1822012365795671,184.7,0.9534394433101018,0.16419209154943623,0.8720833420753474,0.9350000053644183,0.1668633180359999,78.4
62,20221117_191858,[0.000716921041032988],0.9406870538989703,0.18053480430195729,0.8643750136097286,0.9307291773458319,0.1832258861511945,183.3,0.9522160987059275,0.15971471791466077,0.8720833420753474,0.9350000053644183,0.16089911622305708,77.9
63,20221117_191858,[0.0007109268730520975],0.9422566110889117,0.17815978685393932,0.8643750106294962,0.9307291775941846,0.18063639383763075,181.8,0.953144645690918,0.16785738443334897,0.8720833420753474,0.9350000053644183,0.16887425010403004,76.6
64,20221117_191858,[0.0007048705340022691],0.9399828545749187,0.18222480447342013,0.864375011622907,0.9307291766007739,0.18534821054587766,180.7,0.9531043072541555,0.17212973435719814,0.8720833420753474,0.9350000053644183,0.17464429599543413,76.2
65,20221117_191858,[0.0006987535181945404],0.9403446925183138,0.18266765996813772,0.8643750126163179,0.9307291790843009,0.18587216287851335,180.4,0.954893018802007,0.18226194952925046,0.8720833420753474,0.9350000053644183,0.18516192312041915,74.8
66,20221117_191858,[0.0006925773349110313],0.9408252475162348,0.18571836799383173,0.8643750116229065,0.9307291763524213,0.1894737377141911,181.1,0.9541625748078029,0.17880373597145083,0.8720833420753474,0.9350000053644183,0.18382979407906536,77.7
67,20221117_191858,[0.0006863435080325507],0.9408721479276816,0.1856852013307314,0.8643750126163173,0.9307291783392427,0.18941779071465129,180.6,0.9537086327870686,0.17797908484935765,0.8720833420753474,0.9350000053644183,0.18004250004887581,78.2
68,20221117_191858,[0.0006800535756626018],0.9384459098180135,0.18611382177720465,0.8643750118712594,0.9307291785875955,0.18935064549247424,180.7,0.9526933948198955,0.16253594917555653,0.8720833420753474,0.9350000053644183,0.16564106593529393,78.0
69,20221117_191858,[0.000673709089747879],0.9449056141078472,0.1851281830420098,0.8643750128646703,0.930729176352421,0.18805522092928495,178.0,0.9538382182518641,0.17263004494210082,0.8720833420753474,0.9350000053644183,0.1769101368884245,79.4
70,20221117_191858,[0.000667311615695347],0.941309142112732,0.18570473976433288,0.8643750138580811,0.9307291763524214,0.18906843783333901,183.1,0.9529459575812022,0.16295594039062664,0.8720833420753474,0.9350000053644183,0.16379143322507536,78.1
